row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,delivery_days,order_year,order_month,order_month_name,order_quarter,order_day,type_of_day
1995,ca-2018-133648,2018-06-25,2018-07-02,standard class,ml-17755,max ludwig,home office,springfield,oregon,97477.0,west,off-fa-10004395,office supplies,fasteners,plymouth boxed rubber bands by plymouth,11.304,7,2018,6,jun,2018q2,monday,Weekday
1996,us-2018-147221,2018-12-02,2018-12-04,second class,js-16030,joy smith,consumer,houston,texas,77036.0,central,off-ap-10002534,office supplies,appliances,3.6 cubic foot counter height office refrigerator,294.62,2,2018,12,dec,2018q4,sunday,Weekday
1997,us-2018-147221,2018-12-02,2018-12-04,second class,js-16030,joy smith,consumer,houston,texas,77036.0,central,fur-fu-10004020,furniture,furnishings,advantus panel wall acrylic frame,8.752,2,2018,12,dec,2018q4,sunday,Weekday
1998,ca-2015-131905,2015-02-06,2015-02-09,first class,nd-18460,neil ducich,corporate,chesapeake,virginia,23320.0,south,off-la-10002787,office supplies,labels,avery 480,15.0,3,2015,2,feb,2015q1,friday,Weekday
1999,ca-2015-131905,2015-02-06,2015-02-09,first class,nd-18460,neil ducich,corporate,chesapeake,virginia,23320.0,south,tec-ph-10003645,technology,phones,aastra 57i voip phone,161.61,3,2015,2,feb,2015q1,friday,Weekday
2000,ca-2015-131905,2015-02-06,2015-02-09,first class,nd-18460,neil ducich,corporate,chesapeake,virginia,23320.0,south,tec-ph-10001615,technology,phones,at&t cl82213,144.95,3,2015,2,feb,2015q1,friday,Weekday
2001,ca-2018-166128,2018-04-11,2018-04-18,standard class,lw-17215,luke weiss,consumer,pasadena,california,91104.0,west,tec-ac-10001767,technology,accessories,sandisk ultra 64 gb microsdhc class 10 memory card,199.95,7,2018,4,apr,2018q2,wednesday,Weekday
2002,ca-2018-166128,2018-04-11,2018-04-18,standard class,lw-17215,luke weiss,consumer,pasadena,california,91104.0,west,off-ar-10001221,office supplies,art,"dixon ticonderoga erasable colored pencil set, 12-color",41.86,7,2018,4,apr,2018q2,wednesday,Weekday
2003,ca-2018-163510,2018-12-25,2018-12-28,second class,jw-15955,joni wasserman,consumer,louisville,kentucky,40214.0,south,off-st-10000563,office supplies,storage,fellowes bankers box stor/drawer steel plus,95.94,3,2018,12,dec,2018q4,tuesday,Weekday
2004,ca-2018-163510,2018-12-25,2018-12-28,second class,jw-15955,joni wasserman,consumer,louisville,kentucky,40214.0,south,fur-ch-10001146,furniture,chairs,"global value mid-back manager's chair, gray",304.45,3,2018,12,dec,2018q4,tuesday,Weekday
2005,us-2018-143028,2018-04-11,2018-04-18,standard class,sc-20050,sample company a,home office,lubbock,texas,79424.0,central,off-bi-10004738,office supplies,binders,flexible leather- look classic collection ring binder,11.364,7,2018,4,apr,2018q2,wednesday,Weekday
2006,ca-2015-111150,2015-12-31,2016-01-04,standard class,rw-19630,rob williams,corporate,columbia,missouri,65203.0,central,off-ar-10000034,office supplies,art,"bic brite liner grip highlighters, assorted, 5/pack",29.68,4,2015,12,dec,2015q4,thursday,Weekday
2007,ca-2015-111150,2015-12-31,2016-01-04,standard class,rw-19630,rob williams,corporate,columbia,missouri,65203.0,central,tec-ac-10000290,technology,accessories,sabrent 4-port usb 2.0 hub,47.53,4,2015,12,dec,2015q4,thursday,Weekday
2008,ca-2018-165386,2018-08-03,2018-08-04,first class,cm-12190,charlotte melton,consumer,chicago,illinois,60623.0,central,fur-bo-10003034,furniture,bookcases,"o'sullivan elevations bookcase, cherry finish",183.372,1,2018,8,aug,2018q3,friday,Weekday
2009,ca-2015-116407,2015-11-15,2015-11-21,standard class,jf-15190,jamie frazer,consumer,johnson city,tennessee,37604.0,south,off-ar-10001315,office supplies,art,newell 310,4.224,6,2015,11,nov,2015q4,sunday,Weekday
2010,ca-2015-116407,2015-11-15,2015-11-21,standard class,jf-15190,jamie frazer,consumer,johnson city,tennessee,37604.0,south,off-ap-10002118,office supplies,appliances,"1.7 cubic foot compact ""cube"" office refrigerators",333.056,6,2015,11,nov,2015q4,sunday,Weekday
2011,ca-2015-116407,2015-11-15,2015-11-21,standard class,jf-15190,jamie frazer,consumer,johnson city,tennessee,37604.0,south,off-pa-10002137,office supplies,paper,"southworth 100% résumé paper, 24lb.",24.896,6,2015,11,nov,2015q4,sunday,Weekday
2012,ca-2016-155761,2016-12-11,2016-12-11,same day,sc-20800,stuart calhoun,consumer,houston,texas,77041.0,central,tec-ac-10001606,technology,accessories,logitech wireless performance mouse mx for pc and mac,159.984,0,2016,12,dec,2016q4,sunday,Weekday
2013,ca-2016-155761,2016-12-11,2016-12-11,same day,sc-20800,stuart calhoun,consumer,houston,texas,77041.0,central,off-st-10000943,office supplies,storage,eldon profile file 'n store portable file tub letter/legal size black,46.344,0,2016,12,dec,2016q4,sunday,Weekday
2014,ca-2017-145905,2017-09-18,2017-09-23,standard class,am-10705,anne mcfarland,consumer,auburn,alabama,36830.0,south,fur-ch-10001854,furniture,chairs,office star - professional matrix back chair with 2-to-1 synchro tilt and mesh fabric seat,350.98,5,2017,9,sep,2017q3,monday,Weekday
2015,ca-2017-145905,2017-09-18,2017-09-23,standard class,am-10705,anne mcfarland,consumer,auburn,alabama,36830.0,south,off-pa-10000533,office supplies,paper,southworth parchment paper & envelopes,13.08,5,2017,9,sep,2017q3,monday,Weekday
2016,ca-2017-145905,2017-09-18,2017-09-23,standard class,am-10705,anne mcfarland,consumer,auburn,alabama,36830.0,south,off-st-10003716,office supplies,storage,tennsco double-tier lockers,900.08,5,2017,9,sep,2017q3,monday,Weekday
2017,ca-2016-113110,2016-03-19,2016-03-23,standard class,bk-11260,berenike kampe,consumer,san bernardino,california,92404.0,west,off-bi-10000088,office supplies,binders,gbc imprintable covers,17.568,4,2016,3,mar,2016q1,saturday,Weekday
2018,ca-2016-113110,2016-03-19,2016-03-23,standard class,bk-11260,berenike kampe,consumer,san bernardino,california,92404.0,west,off-la-10000240,office supplies,labels,self-adhesive address labels for typewriters by universal,14.62,4,2016,3,mar,2016q1,saturday,Weekday
2019,ca-2016-113110,2016-03-19,2016-03-23,standard class,bk-11260,berenike kampe,consumer,san bernardino,california,92404.0,west,off-su-10001165,office supplies,supplies,acme elite stainless steel scissors,33.36,4,2016,3,mar,2016q1,saturday,Weekday
2020,ca-2016-113110,2016-03-19,2016-03-23,standard class,bk-11260,berenike kampe,consumer,san bernardino,california,92404.0,west,off-pa-10002749,office supplies,paper,"wirebound message books, 5-1/2 x 4 forms, 2 or 4 forms per page",40.14,4,2016,3,mar,2016q1,saturday,Weekday
2021,ca-2017-168354,2017-09-19,2017-09-21,first class,rh-19510,rick huthwaite,home office,providence,rhode island,2908.0,east,off-st-10001490,office supplies,storage,"hot file 7-pocket, floor stand",1606.23,2,2017,9,sep,2017q3,tuesday,Weekday
2022,ca-2017-168354,2017-09-19,2017-09-21,first class,rh-19510,rick huthwaite,home office,providence,rhode island,2908.0,east,off-pa-10002377,office supplies,paper,"adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 200/messages",17.04,2,2017,9,sep,2017q3,tuesday,Weekday
2023,ca-2017-168354,2017-09-19,2017-09-21,first class,rh-19510,rick huthwaite,home office,providence,rhode island,2908.0,east,off-bi-10004826,office supplies,binders,jm magazine binder,49.53,2,2017,9,sep,2017q3,tuesday,Weekday
2024,ca-2017-168354,2017-09-19,2017-09-21,first class,rh-19510,rick huthwaite,home office,providence,rhode island,2908.0,east,fur-ch-10004675,furniture,chairs,"lifetime advantage folding chairs, 4/carton",872.32,2,2017,9,sep,2017q3,tuesday,Weekday
2025,us-2018-111241,2018-08-20,2018-08-22,second class,gm-14500,gene mcclure,consumer,fresno,california,93727.0,west,off-bi-10002867,office supplies,binders,gbc recycled regency composition covers,239.12,2,2018,8,aug,2018q3,monday,Weekday
2026,ca-2016-114237,2016-03-13,2016-03-15,first class,mc-17275,marc crier,consumer,seattle,washington,98103.0,west,fur-bo-10004409,furniture,bookcases,"safco value mate series steel bookcases, baked enamel finish on steel, gray",141.96,2,2016,3,mar,2016q1,sunday,Weekday
2027,ca-2017-113516,2017-09-08,2017-09-10,second class,vm-21685,valerie mitchum,home office,lancaster,california,93534.0,west,off-bi-10002225,office supplies,binders,"square ring data binders, rigid 75 pt. covers, 11"" x 14-7/8""",33.024,2,2017,9,sep,2017q3,friday,Weekday
2028,ca-2017-113516,2017-09-08,2017-09-10,second class,vm-21685,valerie mitchum,home office,lancaster,california,93534.0,west,off-bi-10001989,office supplies,binders,premium transparent presentation covers by gbc,67.136,2,2017,9,sep,2017q3,friday,Weekday
2029,ca-2016-117961,2016-11-26,2016-11-30,standard class,gp-14740,guy phonely,corporate,leominster,massachusetts,1453.0,east,off-bi-10000343,office supplies,binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",14.73,4,2016,11,nov,2016q4,saturday,Weekday
2030,ca-2016-117961,2016-11-26,2016-11-30,standard class,gp-14740,guy phonely,corporate,leominster,massachusetts,1453.0,east,off-st-10001172,office supplies,storage,"tennsco lockers, sand",104.9,4,2016,11,nov,2016q4,saturday,Weekday
2031,ca-2016-117961,2016-11-26,2016-11-30,standard class,gp-14740,guy phonely,corporate,leominster,massachusetts,1453.0,east,off-bi-10003707,office supplies,binders,aluminum screw posts,61.04,4,2016,11,nov,2016q4,saturday,Weekday
2032,ca-2016-117961,2016-11-26,2016-11-30,standard class,gp-14740,guy phonely,corporate,leominster,massachusetts,1453.0,east,off-pa-10001274,office supplies,paper,loose memo sheets,10.95,4,2016,11,nov,2016q4,saturday,Weekday
2033,ca-2017-128923,2017-12-09,2017-12-13,standard class,gb-14530,george bell,corporate,fort worth,texas,76106.0,central,off-pa-10002250,office supplies,paper,things to do today pad,9.392,4,2017,12,dec,2017q4,saturday,Weekday
2034,ca-2017-128923,2017-12-09,2017-12-13,standard class,gb-14530,george bell,corporate,fort worth,texas,76106.0,central,off-ar-10000475,office supplies,art,"hunt boston vista battery-operated pencil sharpener, black",9.328,4,2017,12,dec,2017q4,saturday,Weekday
2035,ca-2018-162481,2018-09-25,2018-09-29,standard class,ct-11995,carol triggs,consumer,rochester,minnesota,55901.0,central,off-bi-10002976,office supplies,binders,accohide binder by acco,8.26,4,2018,9,sep,2018q3,tuesday,Weekday
2036,ca-2018-162481,2018-09-25,2018-09-29,standard class,ct-11995,carol triggs,consumer,rochester,minnesota,55901.0,central,fur-ch-10003061,furniture,chairs,"global leather task chair, black",269.97,4,2018,9,sep,2018q3,tuesday,Weekday
2037,ca-2016-119214,2016-01-23,2016-01-27,standard class,cw-11905,carl weiss,home office,bozeman,montana,59715.0,west,off-pa-10002893,office supplies,paper,"wirebound service call books, 5 1/2"" x 4""",29.04,4,2016,1,jan,2016q1,saturday,Weekday
2038,ca-2016-119214,2016-01-23,2016-01-27,standard class,cw-11905,carl weiss,home office,bozeman,montana,59715.0,west,off-la-10003077,office supplies,labels,avery 500,14.62,4,2016,1,jan,2016q1,saturday,Weekday
2039,ca-2016-122287,2016-06-18,2016-06-23,standard class,sn-20560,skye norling,home office,peoria,arizona,85345.0,west,off-pa-10001661,office supplies,paper,xerox 1922,11.952,5,2016,6,jun,2016q2,saturday,Weekday
2040,ca-2016-122287,2016-06-18,2016-06-23,standard class,sn-20560,skye norling,home office,peoria,arizona,85345.0,west,off-bi-10004656,office supplies,binders,peel & stick add-on corner pockets,4.536,5,2016,6,jun,2016q2,saturday,Weekday
2041,ca-2016-122287,2016-06-18,2016-06-23,standard class,sn-20560,skye norling,home office,peoria,arizona,85345.0,west,off-bi-10003707,office supplies,binders,aluminum screw posts,9.156,5,2016,6,jun,2016q2,saturday,Weekday
2042,ca-2016-122287,2016-06-18,2016-06-23,standard class,sn-20560,skye norling,home office,peoria,arizona,85345.0,west,fur-fu-10004973,furniture,furnishings,flat face poster frame,75.36,5,2016,6,jun,2016q2,saturday,Weekday
2043,ca-2016-104493,2016-10-02,2016-10-08,standard class,eb-13705,ed braxton,corporate,san diego,california,92105.0,west,off-bi-10004817,office supplies,binders,gbc personal velobind strips,57.504,6,2016,10,oct,2016q4,sunday,Weekday
2044,us-2018-158946,2018-11-18,2018-11-23,standard class,jw-15220,jane waco,corporate,lakewood,ohio,44107.0,east,off-ar-10001860,office supplies,art,bic liqua brite liner,38.864,5,2018,11,nov,2018q4,sunday,Weekday
2045,ca-2015-129168,2015-08-17,2015-08-23,standard class,kb-16585,ken black,corporate,houston,texas,77095.0,central,off-pa-10001639,office supplies,paper,xerox 203,15.552,6,2015,8,aug,2015q3,monday,Weekday
2046,ca-2017-131835,2017-07-17,2017-07-21,standard class,mc-17590,matt collister,corporate,perth amboy,new jersey,8861.0,east,off-ap-10004487,office supplies,appliances,kensington 4 outlet masterpiece compact power control center,162.64,4,2017,7,jul,2017q3,monday,Weekday
2047,ca-2017-131835,2017-07-17,2017-07-21,standard class,mc-17590,matt collister,corporate,perth amboy,new jersey,8861.0,east,tec-ph-10001760,technology,phones,bose soundlink bluetooth speaker,597.0,4,2017,7,jul,2017q3,monday,Weekday
2048,ca-2017-131835,2017-07-17,2017-07-21,standard class,mc-17590,matt collister,corporate,perth amboy,new jersey,8861.0,east,off-pa-10004071,office supplies,paper,"eaton premium continuous-feed paper, 25% cotton, letter size, white, 1000 shts/box",55.48,4,2017,7,jul,2017q3,monday,Weekday
2049,ca-2016-142237,2016-07-11,2016-07-13,first class,ck-12595,clytie kelty,consumer,philadelphia,pennsylvania,19134.0,east,fur-fu-10004848,furniture,furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",289.8,2,2016,7,jul,2016q3,monday,Weekday
2050,ca-2016-142237,2016-07-11,2016-07-13,first class,ck-12595,clytie kelty,consumer,philadelphia,pennsylvania,19134.0,east,off-bi-10004022,office supplies,binders,acco suede grain vinyl round ring binder,2.502,2,2016,7,jul,2016q3,monday,Weekday
2051,ca-2016-142237,2016-07-11,2016-07-13,first class,ck-12595,clytie kelty,consumer,philadelphia,pennsylvania,19134.0,east,off-bi-10003669,office supplies,binders,3m organizer strips,6.48,2,2016,7,jul,2016q3,monday,Weekday
2052,ca-2016-142237,2016-07-11,2016-07-13,first class,ck-12595,clytie kelty,consumer,philadelphia,pennsylvania,19134.0,east,fur-ch-10003833,furniture,chairs,novimex fabric task chair,341.488,2,2016,7,jul,2016q3,monday,Weekday
2053,ca-2016-142237,2016-07-11,2016-07-13,first class,ck-12595,clytie kelty,consumer,philadelphia,pennsylvania,19134.0,east,off-ar-10003732,office supplies,art,newell 333,11.12,2,2016,7,jul,2016q3,monday,Weekday
2054,ca-2016-142237,2016-07-11,2016-07-13,first class,ck-12595,clytie kelty,consumer,philadelphia,pennsylvania,19134.0,east,fur-fu-10003142,furniture,furnishings,"master big foot doorstop, beige",25.344,2,2016,7,jul,2016q3,monday,Weekday
2055,ca-2017-136434,2017-12-01,2017-12-07,standard class,rd-19480,rick duston,consumer,richmond,indiana,47374.0,central,fur-fu-10001196,furniture,furnishings,dax cubicle frames - 8x10,17.31,6,2017,12,dec,2017q4,friday,Weekday
2056,ca-2018-120376,2018-12-22,2018-12-25,first class,tp-21130,theone pippenger,consumer,detroit,michigan,48227.0,central,tec-ac-10001114,technology,accessories,microsoft wireless mobile mouse 4000,199.95,3,2018,12,dec,2018q4,saturday,Weekday
2057,ca-2018-120376,2018-12-22,2018-12-25,first class,tp-21130,theone pippenger,consumer,detroit,michigan,48227.0,central,fur-ch-10002335,furniture,chairs,hon gueststacker chair,1586.69,3,2018,12,dec,2018q4,saturday,Weekday
2058,ca-2018-120376,2018-12-22,2018-12-25,first class,tp-21130,theone pippenger,consumer,detroit,michigan,48227.0,central,tec-ac-10000844,technology,accessories,logitech gaming g510s - keyboard,84.99,3,2018,12,dec,2018q4,saturday,Weekday
2059,ca-2018-120376,2018-12-22,2018-12-25,first class,tp-21130,theone pippenger,consumer,detroit,michigan,48227.0,central,fur-ta-10004534,furniture,tables,bevis 44 x 96 conference tables,411.8,3,2018,12,dec,2018q4,saturday,Weekday
2060,ca-2015-106439,2015-10-31,2015-11-04,standard class,gg-14650,greg guthrie,corporate,los angeles,california,90049.0,west,off-fa-10002975,office supplies,fasteners,staples,11.34,4,2015,10,oct,2015q4,saturday,Weekday
2061,ca-2015-106439,2015-10-31,2015-11-04,standard class,gg-14650,greg guthrie,corporate,los angeles,california,90049.0,west,off-st-10003996,office supplies,storage,"letter/legal file tote with clear snap-on lid, black granite",80.3,4,2015,10,oct,2015q4,saturday,Weekday
2062,ca-2015-106439,2015-10-31,2015-11-04,standard class,gg-14650,greg guthrie,corporate,los angeles,california,90049.0,west,off-bi-10002571,office supplies,binders,"avery framed view binder, ezd ring (locking), navy, 1 1/2""",15.968,4,2015,10,oct,2015q4,saturday,Weekday
2063,ca-2015-106439,2015-10-31,2015-11-04,standard class,gg-14650,greg guthrie,corporate,los angeles,california,90049.0,west,off-pa-10000477,office supplies,paper,xerox 1952,64.74,4,2015,10,oct,2015q4,saturday,Weekday
2064,ca-2015-106439,2015-10-31,2015-11-04,standard class,gg-14650,greg guthrie,corporate,los angeles,california,90049.0,west,off-bi-10004209,office supplies,binders,"fellowes twister kit, gray/clear, 3/pkg",19.296,4,2015,10,oct,2015q4,saturday,Weekday
2065,ca-2015-106439,2015-10-31,2015-11-04,standard class,gg-14650,greg guthrie,corporate,los angeles,california,90049.0,west,off-st-10001963,office supplies,storage,tennsco regal shelving units,405.64,4,2015,10,oct,2015q4,saturday,Weekday
2066,ca-2015-106439,2015-10-31,2015-11-04,standard class,gg-14650,greg guthrie,corporate,los angeles,california,90049.0,west,fur-ch-10003833,furniture,chairs,novimex fabric task chair,146.352,4,2015,10,oct,2015q4,saturday,Weekday
2067,ca-2015-106439,2015-10-31,2015-11-04,standard class,gg-14650,greg guthrie,corporate,los angeles,california,90049.0,west,tec-ac-10004568,technology,accessories,maxell lto ultrium - 800 gb,251.91,4,2015,10,oct,2015q4,saturday,Weekday
